Gene	Sample	Skewed_XCI	Skewing_coeff	Num_snps	AR_raw	AR_adj
BCOR	7274D_XX	FALSE	0.72	1	0.307692308	0
RPL10	7274D_XX	FALSE	0.72	3	0.375765095	0
CD99L2	7274D_XX	FALSE	0.72	4	0.483157751	0.116079602
RBM3	7274D_XX	FALSE	0.72	6	0.431619987	0.051350372
STK26	7274D_XX	FALSE	0.72	1	0.842105263	0.673913043
OPHN1	7274D_XX	FALSE	0.72	1	0.2	0
XIAP	7274D_XX	FALSE	0.72	15	0.519831568	0.164120803
LAGE3	7274D_XX	FALSE	0.72	2	0.442970522	0.065336996
CHM	7274D_XX	FALSE	0.72	3	0.461111111	0.088003009
CTPS2	7274D_XX	FALSE	0.72	2	0.5625	0.222222222
TRAPPC2	7274D_XX	FALSE	0.72	3	0.806878307	0.609124009
FLNA	7274D_XX	FALSE	0.72	3	0.233516644	0
PLXNB3	7274D_XX	FALSE	0.72	2	0.527777778	0.174757282
MPP1	7274D_XX	FALSE	0.72	1	0.31884058	0
DKC1	7274D_XX	FALSE	0.72	1	0.341614907	0
G6PD	7274D_XX	FALSE	0.72	2	0.327531646	0
UBL4A	7274D_XX	FALSE	0.72	3	0.374616183	0
PLXNA3	7274D_XX	FALSE	0.72	2	0.401041667	0.014398354
ATP6AP1	7274D_XX	FALSE	0.72	3	0.335104147	0
IRAK1	7274D_XX	FALSE	0.72	3	0.35063151	0
TMEM187	7274D_XX	FALSE	0.72	5	0.510862128	0.152213229
NAA10	7274D_XX	FALSE	0.72	3	0.51702381	0.160382122
ZNF275	7274D_XX	FALSE	0.72	2	0.536458333	0.186471664
GABRE	7274D_XX	FALSE	0.72	6	0.609561517	0.289236673
SLC9A6	7274D_XX	FALSE	0.72	2	0.351449275	0
ZNF75D	7274D_XX	FALSE	0.72	6	0.350191492	0
GPC4	7274D_XX	FALSE	0.72	3	0.63872549	0.332403348
XPNPEP2	7274D_XX	FALSE	0.72	1	0.75	0.509803922
SMARCA1	7274D_XX	FALSE	0.72	1	0.637931034	0.331210191
PRPS1	7274D_XX	FALSE	0.72	1	0.443946188	0.066546221
RBM41	7274D_XX	FALSE	0.72	4	0.550343407	0.205418736
TCEAL4	7274D_XX	FALSE	0.72	1	0.474452555	0.104922924
CENPI	7274D_XX	FALSE	0.72	3	0.22362514	0
SRPX2	7274D_XX	FALSE	0.72	1	0.375	0
TSPAN6	7274D_XX	FALSE	0.72	1	0.483333333	0.116305587
APOOL	7274D_XX	FALSE	0.72	1	0.666666667	0.375
ATRX	7274D_XX	FALSE	0.72	1	0.8	0.596774194
CHIC1	7274D_XX	FALSE	0.72	1	1	1
YIPF6	7274D_XX	FALSE	0.72	1	0.291666667	0
CCDC22	7274D_XX	FALSE	0.72	1	0.318181818	0
TBC1D25	7274D_XX	FALSE	0.72	1	0.272727273	0
POLA1	7274D_XX	FALSE	0.72	1	0.151515152	0
APOO	7274D_XX	FALSE	0.72	1	0.322580645	0
SAT1	7274D_XX	FALSE	0.72	1	0.470588235	0.1
MBTPS2	7274D_XX	FALSE	0.72	1	0.488888889	0.12347561
RPS6KA3	7274D_XX	FALSE	0.72	5	0.422604552	0.040346449
EIF1AX	7274D_XX	FALSE	0.72	3	0.609224735	0.288745684
SYAP1	7274D_XX	FALSE	0.72	1	0.75	0.509803922
PRPS2	7274D_XX	FALSE	0.72	1	0.255813953	0
WWC3	7274D_XX	FALSE	0.72	2	0.41	0.025115664
TBL1X	7274D_XX	FALSE	0.72	2	0.298609789	0
PUDP	7274D_XX	FALSE	0.72	6	0.774307252	0.551479625
CD99	7274D_XX	FALSE	0.72	4	0.613292797	0.294687748
ZBED1	7274D_XX	FALSE	0.72	7	0.695034459	0.419544838
ASMTL	7274D_XX	FALSE	0.72	2	0.826923077	0.645669291
PLCXD1	7274D_XX	FALSE	0.72	1	0.444444444	0.067164179
FAM50A	7274D_XX	FALSE	0.72	1	0.509090909	0.149874055
UTP14A	7274D_XX	FALSE	0.72	1	0.296875	0
GDI1	7274D_XX	FALSE	0.72	1	0.383561644	0
XIST	7274D_XX	FALSE	0.72	2	0.520572451	0.165109034
GRIA3	7274D_XX	FALSE	0.72	2	0.466666667	0.095022624
LAMP2	7275D_XX	TRUE	0.83	1	0.12	0
MXRA5	7275D_XX	TRUE	0.83	8	0.109473418	0
PRKX	7275D_XX	TRUE	0.83	1	0.111111111	0
HDX	7275D_XX	TRUE	0.83	1	0.2	0
ZFX	7275D_XX	TRUE	0.83	6	0.465082293	0.287665393
ZRSR2	7275D_XX	TRUE	0.83	1	0.310344828	0.112688554
AKAP17A	7275D_XX	TRUE	0.83	4	0.727895981	0.614724165
RPS4X	7275D_XX	TRUE	0.83	2	0.490029225	0.317029371
MID1	7275D_XX	TRUE	0.83	1	0.115384615	0
ZNF185	7275D_XX	TRUE	0.83	3	0.364087302	0.172102034
CA5B	7275D_XX	TRUE	0.83	2	0.7	0.578059072
SMC1A	7275D_XX	TRUE	0.83	1	0.704545455	0.584
BGN	7275D_XX	TRUE	0.83	1	0.094770544	0
RLIM	7275D_XX	TRUE	0.83	1	0.15	0
GEMIN8	7275D_XX	TRUE	0.83	1	0.642857143	0.504459861
DHRSX	7275D_XX	TRUE	0.83	3	0.898663208	0.85036516
WASH6P	7275D_XX	TRUE	0.83	1	1	1
RBM3	7275D_XX	TRUE	0.83	2	0.358974359	0.166388796
ARMCX4	7275D_XX	TRUE	0.83	1	0.230769231	0.027237354
CHM	7275D_XX	TRUE	0.83	2	0.105555556	0
TRAPPC2	7275D_XX	TRUE	0.83	3	0.494727446	0.322596813
PJA1	7275D_XX	TRUE	0.83	1	0.183486239	0
ZNF275	7275D_XX	TRUE	0.83	1	0.125	0
GABRE	7275D_XX	TRUE	0.83	3	0.165140292	0
NAP1L3	7275D_XX	TRUE	0.83	1	0.191489362	0
APOOL	7275D_XX	TRUE	0.83	2	0.821428571	0.741334713
KDM6A	7275D_XX	TRUE	0.83	2	0.478978979	0.303981546
GK	7275D_XX	TRUE	0.83	1	0.428571429	0.245283019
EIF1AX	7275D_XX	TRUE	0.83	3	0.414411745	0.229032648
PNPLA4	7275D_XX	TRUE	0.83	1	0.666666667	0.534883721
PUDP	7275D_XX	TRUE	0.83	1	1	1
XG	7275D_XX	TRUE	0.83	1	0.821428571	0.741334713
CD99	7275D_XX	TRUE	0.83	4	0.725546225	0.611616781
ZBED1	7275D_XX	TRUE	0.83	8	0.653074535	0.517473708
ASMTL	7275D_XX	TRUE	0.83	3	0.826402066	0.7482306
PLCXD1	7275D_XX	TRUE	0.83	2	0.75	0.644128114
DDX3X	7275D_XX	TRUE	0.83	1	0.537525355	0.373867194
THOC2	7283C_XXY	NA	NA	1	0.545454545	NA
TCEAL7	7283C_XXY	NA	NA	1	0.68	NA
APOOL	7283C_XXY	NA	NA	1	0.607142857	NA
XG	7283C_XXY	NA	NA	1	0.848484848	NA
DNASE1L1	7348C_XXY	FALSE	0.55	3	0.885025229	0.242284197
LAMP2	7348C_XXY	FALSE	0.55	16	0.867333858	0.169277781
MXRA5	7348C_XXY	FALSE	0.55	1	0.577092511	0
STS	7348C_XXY	FALSE	0.55	2	0.691222571	0
NXT2	7348C_XXY	FALSE	0.55	1	0.8125	0
ABCD1	7348C_XXY	FALSE	0.55	3	0.605994152	0
FMR1	7348C_XXY	FALSE	0.55	1	0.972222222	0.75308642
TIMP1	7348C_XXY	FALSE	0.55	2	0.90625	0.340659341
PIN4	7348C_XXY	FALSE	0.55	1	0.863013699	0.152542373
GLA	7348C_XXY	FALSE	0.55	1	0.888888889	0.259259259
ELK1	7348C_XXY	FALSE	0.55	1	1	1
STARD8	7348C_XXY	FALSE	0.55	1	0.928571429	0.459459459
EIF2S3	7348C_XXY	FALSE	0.55	4	0.66881583	0
MORC4	7348C_XXY	FALSE	0.55	1	0.767123288	0
AMMECR1	7348C_XXY	FALSE	0.55	2	0.84	0.069767442
PRKX	7348C_XXY	FALSE	0.55	4	0.819444444	0.003831418
TMEM47	7348C_XXY	FALSE	0.55	1	0.965879265	0.704209329
CHST7	7348C_XXY	FALSE	0.55	1	0.875	0.2
TAF1	7348C_XXY	FALSE	0.55	1	0.931034483	0.473684211
NONO	7348C_XXY	FALSE	0.55	1	0.8	0
SNX12	7348C_XXY	FALSE	0.55	1	0.957943925	0.646365422
TBC1D8B	7348C_XXY	FALSE	0.55	2	0.793981481	0
UPF3B	7348C_XXY	FALSE	0.55	1	0.891891892	0.272727273
DOCK11	7348C_XXY	FALSE	0.55	4	0.660119048	0
VBP1	7348C_XXY	FALSE	0.55	2	0.872475856	0.189735723
AFF2	7348C_XXY	FALSE	0.55	1	0.636363636	0
AIFM1	7348C_XXY	FALSE	0.55	1	0.955555556	0.62962963
TMEM164	7348C_XXY	FALSE	0.55	3	0.88752424	0.253218884
FAM199X	7348C_XXY	FALSE	0.55	3	0.800925926	0
MECP2	7348C_XXY	FALSE	0.55	2	0.854321908	0.120063013
ZFX	7348C_XXY	FALSE	0.55	6	0.777052899	0
MMGT1	7348C_XXY	FALSE	0.55	1	0.811320755	0
ZRSR2	7348C_XXY	FALSE	0.55	1	1	1
ELF4	7348C_XXY	FALSE	0.55	1	0.826666667	0.026217228
HCFC1	7348C_XXY	FALSE	0.55	5	0.886764977	0.249879417
ZNF41	7348C_XXY	FALSE	0.55	2	0.686936937	0
MAP7D3	7348C_XXY	FALSE	0.55	5	0.580464258	0
HNRNPH2	7348C_XXY	FALSE	0.55	1	0.873786408	0.19504644
LRCH2	7348C_XXY	FALSE	0.55	1	0.666666667	0
RBMX	7348C_XXY	FALSE	0.55	1	0.988095238	0.88700565
SSR4	7348C_XXY	FALSE	0.55	1	0.4	0
FAM3A	7348C_XXY	FALSE	0.55	2	0.529395604	0
FANCB	7348C_XXY	FALSE	0.55	1	0.888888889	0.259259259
USP9X	7348C_XXY	FALSE	0.55	2	0.7734375	0
DIAPH2	7348C_XXY	FALSE	0.55	4	0.599025974	0
MED14	7348C_XXY	FALSE	0.55	1	0.930232558	0.469026549
HMGB3	7348C_XXY	FALSE	0.55	1	0.973684211	0.764705882
ZBTB33	7348C_XXY	FALSE	0.55	2	0.75188537	0
CXorf38	7348C_XXY	FALSE	0.55	2	0.760416667	0
KLHL15	7348C_XXY	FALSE	0.55	2	0.933333333	0.487179487
SLC9A7	7348C_XXY	FALSE	0.55	7	0.74083509	0
F8	7348C_XXY	FALSE	0.55	1	0.454545455	0
VMA21	7348C_XXY	FALSE	0.55	1	0.875	0.2
BGN	7348C_XXY	FALSE	0.55	4	0.897434608	0.298239577
PHF6	7348C_XXY	FALSE	0.55	1	0.811594203	0
GPRASP2	7348C_XXY	FALSE	0.55	1	0.882352941	0.230769231
TCEAL7	7348C_XXY	FALSE	0.55	1	0.156862745	0
PIGA	7348C_XXY	FALSE	0.55	1	0.9	0.310344828
UBA1	7348C_XXY	FALSE	0.55	1	0.837837838	0.0625
ACOT9	7348C_XXY	FALSE	0.55	2	0.75	0
MID1IP1	7348C_XXY	FALSE	0.55	5	0.816942692	0
ACSL4	7348C_XXY	FALSE	0.55	2	0.945091615	0.55970712
IDS	7348C_XXY	FALSE	0.55	5	0.824741851	0.020171608
RPL10	7348C_XXY	FALSE	0.55	4	0.55404906	0
ATG4A	7348C_XXY	FALSE	0.55	1	0.911764706	0.368421053
UBE2A	7348C_XXY	FALSE	0.55	1	0.930434783	0.470198675
ARMCX4	7348C_XXY	FALSE	0.55	1	1	1
OPHN1	7348C_XXY	FALSE	0.55	2	0.479166667	0
XIAP	7348C_XXY	FALSE	0.55	5	0.789742746	0
CHM	7348C_XXY	FALSE	0.55	3	0.709264069	0
TRAPPC2	7348C_XXY	FALSE	0.55	1	0.944444444	0.555555556
FLNA	7348C_XXY	FALSE	0.55	3	0.935017833	0.497205402
MORF4L2	7348C_XXY	FALSE	0.55	1	0.800458716	0
PJA1	7348C_XXY	FALSE	0.55	4	0.706714561	0
PLXNB3	7348C_XXY	FALSE	0.55	4	0.65472028	0
DKC1	7348C_XXY	FALSE	0.55	1	0.932515337	0.482352941
G6PD	7348C_XXY	FALSE	0.55	2	0.88343254	0.235399382
ATP6AP1	7348C_XXY	FALSE	0.55	3	0.918842194	0.405528831
IRAK1	7348C_XXY	FALSE	0.55	3	0.881271856	0.226162086
TMEM187	7348C_XXY	FALSE	0.55	4	0.752969831	0
NAA10	7348C_XXY	FALSE	0.55	2	0.61352657	0
ZNF275	7348C_XXY	FALSE	0.55	5	0.647525253	0
GABRE	7348C_XXY	FALSE	0.55	1	0.80952381	0
FHL1	7348C_XXY	FALSE	0.55	1	0.731587561	0
GPC4	7348C_XXY	FALSE	0.55	3	0.672014925	0
ZNF280C	7348C_XXY	FALSE	0.55	3	0.583333333	0
SMARCA1	7348C_XXY	FALSE	0.55	1	0.957983193	0.64664311
RBM41	7348C_XXY	FALSE	0.55	3	0.69629343	0
TCEAL4	7348C_XXY	FALSE	0.55	1	0.873493976	0.193857965
RPL36A	7348C_XXY	FALSE	0.55	1	0.666666667	0
CENPI	7348C_XXY	FALSE	0.55	4	0.668720296	0
TRMT2B	7348C_XXY	FALSE	0.55	2	0.650201613	0
TSPAN6	7348C_XXY	FALSE	0.55	1	0.716049383	0
NAP1L3	7348C_XXY	FALSE	0.55	1	0.967741935	0.718309859
APOOL	7348C_XXY	FALSE	0.55	1	0.607142857	0
PGK1	7348C_XXY	FALSE	0.55	1	0.862068966	0.14893617
ATRX	7348C_XXY	FALSE	0.55	1	0.4	0
ARAF	7348C_XXY	FALSE	0.55	1	0.882352941	0.230769231
SRPX	7348C_XXY	FALSE	0.55	1	0.607003891	0
DYNLT3	7348C_XXY	FALSE	0.55	3	0.90772415	0.347985054
APOO	7348C_XXY	FALSE	0.55	1	0.590909091	0
RBBP7	7348C_XXY	FALSE	0.55	1	0.666666667	0
SYAP1	7348C_XXY	FALSE	0.55	3	0.745303626	0
GRPR	7348C_XXY	FALSE	0.55	4	0.469444444	0
PIR	7348C_XXY	FALSE	0.55	1	0.371428571	0
TMSB4X	7348C_XXY	FALSE	0.55	2	0.968860427	0.726876534
WWC3	7348C_XXY	FALSE	0.55	2	0.679425837	0
PNPLA4	7348C_XXY	FALSE	0.55	2	0.689393939	0
PUDP	7348C_XXY	FALSE	0.55	5	0.816749635	0
FAM50A	7348C_XXY	FALSE	0.55	1	0.666666667	0
DDX3X	7348C_XXY	FALSE	0.55	1	0.886198547	0.247397918
GDI1	7348C_XXY	FALSE	0.55	1	0.92936803	0.46403385
XIST	7348C_XXY	FALSE	0.55	1	0.111111111	0
SLC16A2	7348C_XXY	FALSE	0.55	1	0.785714286	0
GRIA3	7348C_XXY	FALSE	0.55	1	0.333333333	0
NHSL2	7348C_XXY	FALSE	0.55	1	0.923076923	0.428571429
PRPS1	7348C_XXY	FALSE	0.55	1	0.5	0
ARHGEF9	7349C_XXY	FALSE	0.6	1	0.206896552	0
TMEM47	7349C_XXY	FALSE	0.6	2	0.492199687	0
TAB3	7349C_XXY	FALSE	0.6	2	0.458333333	0
CA5B	7349C_XXY	FALSE	0.6	2	0.498563218	0
USP9X	7349C_XXY	FALSE	0.6	2	0.755744256	0.179530201
RBBP7	7349C_XXY	FALSE	0.6	6	0.744523219	0.154584272
TCEAL7	7349C_XXY	FALSE	0.6	1	0.142857143	0
PIGA	7349C_XXY	FALSE	0.6	2	0.863636364	0.464285714
ACOT9	7349C_XXY	FALSE	0.6	3	0.770068027	0.21248835
RPGR	7349C_XXY	FALSE	0.6	4	0.801948052	0.290697674
BCOR	7349C_XXY	FALSE	0.6	1	0.382352941	0
CTPS2	7349C_XXY	FALSE	0.6	2	0.526570048	0
TRAPPC2	7349C_XXY	FALSE	0.6	2	0.707352941	0.076994434
APOOL	7349C_XXY	FALSE	0.6	2	0.410658307	0
DYNLT3	7349C_XXY	FALSE	0.6	1	0.576271186	0
SAT1	7349C_XXY	FALSE	0.6	1	0.428571429	0
SMS	7349C_XXY	FALSE	0.6	1	0.837209302	0.385964912
GRPR	7349C_XXY	FALSE	0.6	6	0.328253326	0
TCEANC	7349C_XXY	FALSE	0.6	6	0.666305916	0
TMSB4X	7349C_XXY	FALSE	0.6	1	0.876923077	0.50617284
WWC3	7349C_XXY	FALSE	0.6	1	0.941176471	0.736842105
TBL1X	7349C_XXY	FALSE	0.6	2	0.660300619	0
PNPLA4	7349C_XXY	FALSE	0.6	3	0.777389277	0.22983871
XG	7349C_XXY	FALSE	0.6	1	0.881355932	0.520547945
DDX3X	7349C_XXY	FALSE	0.6	1	0.799227799	0.283746556
TRO	7351C_XXY	TRUE	0.8	1	0.189189189	0
LAMP2	7351C_XXY	TRUE	0.8	5	0.255811499	0.006208554
SLC25A43	7351C_XXY	TRUE	0.8	5	0.204614836	0
MXRA5	7351C_XXY	TRUE	0.8	12	0.265055418	0.016123846
STS	7351C_XXY	TRUE	0.8	3	0.519177884	0.309326791
FMR1	7351C_XXY	TRUE	0.8	1	0.184	0
EDA2R	7351C_XXY	TRUE	0.8	5	0.251489851	0.001589807
MORC4	7351C_XXY	TRUE	0.8	1	0.336538462	0.094488189
RPS6KA6	7351C_XXY	TRUE	0.8	1	0.666666667	0.5
PRKX	7351C_XXY	TRUE	0.8	3	0.371166415	0.133559627
RRAGB	7351C_XXY	TRUE	0.8	1	0.246376812	0
MAMLD1	7351C_XXY	TRUE	0.8	4	0.294541939	0.048082518
SYTL4	7351C_XXY	TRUE	0.8	1	0.141176471	0
TMEM47	7351C_XXY	TRUE	0.8	2	0.21501386	0
SNX12	7351C_XXY	TRUE	0.8	1	0.20668693	0
DOCK11	7351C_XXY	TRUE	0.8	1	0.161290323	0
PLS3	7351C_XXY	TRUE	0.8	2	0.198239798	0
KRBOX4	7351C_XXY	TRUE	0.8	1	0.3	0.054054054
FAM199X	7351C_XXY	TRUE	0.8	1	0.228571429	0
ZFX	7351C_XXY	TRUE	0.8	2	0.561951754	0.36294052
AMOT	7351C_XXY	TRUE	0.8	6	0.276989042	0.028997005
ZRSR2	7351C_XXY	TRUE	0.8	1	0.75	0.615384615
PABPC5	7351C_XXY	TRUE	0.8	1	0.545454545	0.342105263
ZNF41	7351C_XXY	TRUE	0.8	1	0.263157895	0.014084507
ZMYM3	7351C_XXY	TRUE	0.8	1	0.297297297	0.051094891
TFE3	7351C_XXY	TRUE	0.8	1	0.161812298	0
RPS4X	7351C_XXY	TRUE	0.8	1	0.726855209	0.582748689
SLC25A5	7351C_XXY	TRUE	0.8	2	0.215463441	0
ZNF185	7351C_XXY	TRUE	0.8	1	0.222222222	0
RBMX	7351C_XXY	TRUE	0.8	1	0.641025641	0.465648855
USP9X	7351C_XXY	TRUE	0.8	1	0.291666667	0.04494382
HMGB3	7351C_XXY	TRUE	0.8	1	0.25	7.40E-17
MAGED1	7351C_XXY	TRUE	0.8	1	0.226170333	0
ZBTB33	7351C_XXY	TRUE	0.8	1	0.204819277	0
SLC9A7	7351C_XXY	TRUE	0.8	4	0.18639702	0
VMA21	7351C_XXY	TRUE	0.8	2	0.313465347	0.068861793
TREX2	7351C_XXY	TRUE	0.8	1	0.285714286	0.038461538
GPRASP2	7351C_XXY	TRUE	0.8	1	0.3	0.054054054
RLIM	7351C_XXY	TRUE	0.8	3	0.279315861	0.031516635
MED12	7351C_XXY	TRUE	0.8	1	0.230769231	0
HDAC6	7351C_XXY	TRUE	0.8	1	0.161290323	0
ZNF81	7351C_XXY	TRUE	0.8	1	0.3125	0.06779661
UBA1	7351C_XXY	TRUE	0.8	1	0.431077694	0.202949438
HEPH	7351C_XXY	TRUE	0.8	3	0.206428267	0
ACOT9	7351C_XXY	TRUE	0.8	2	0.363146552	0.124444444
MID1IP1	7351C_XXY	TRUE	0.8	1	0.161290323	0
PHF8	7351C_XXY	TRUE	0.8	2	0.398617512	0.165067179
UBQLN2	7351C_XXY	TRUE	0.8	1	0.363636364	0.125
IDS	7351C_XXY	TRUE	0.8	7	0.273921125	0.025679676
ARMCX3	7351C_XXY	TRUE	0.8	1	0.229591837	0
MAGEH1	7351C_XXY	TRUE	0.8	1	0.189427313	0
ATG4A	7351C_XXY	TRUE	0.8	2	0.273132428	0.024827743
GYG2	7351C_XXY	TRUE	0.8	2	0.260416667	0.011142061
RBM3	7351C_XXY	TRUE	0.8	1	0.158536585	0
TRAPPC2	7351C_XXY	TRUE	0.8	2	0.505175983	0.292061611
ARMCX6	7351C_XXY	TRUE	0.8	1	0.328947368	0.086021505
MBTPS2	7351C_XXY	TRUE	0.8	3	0.259786049	0.010465764
FHL1	7351C_XXY	TRUE	0.8	1	0.224118943	0
ZNF75D	7351C_XXY	TRUE	0.8	5	0.352803862	0.112748378
GPC4	7351C_XXY	TRUE	0.8	2	0.133917068	0
ARMCX1	7351C_XXY	TRUE	0.8	1	0.361111111	0.122137405
CENPI	7351C_XXY	TRUE	0.8	2	0.4375	0.210526316
TSPAN6	7351C_XXY	TRUE	0.8	1	0.2578125	0.008350731
APOOL	7351C_XXY	TRUE	0.8	2	0.410064935	0.178348557
SH3BGRL	7351C_XXY	TRUE	0.8	1	0.238683128	0
HDAC8	7351C_XXY	TRUE	0.8	1	0.147058824	0
NHSL2	7351C_XXY	TRUE	0.8	3	0.240740741	0
TAF1	7351C_XXY	TRUE	0.8	1	0.35	0.109589041
RPS6KA3	7351C_XXY	TRUE	0.8	4	0.167440972	0
PHKA2	7351C_XXY	TRUE	0.8	1	0.347826087	0.107142857
GRPR	7351C_XXY	TRUE	0.8	2	0.151328273	0
PIR	7351C_XXY	TRUE	0.8	1	0.311827957	0.067055394
TCEANC	7351C_XXY	TRUE	0.8	2	0.3875	0.152249135
TMSB4X	7351C_XXY	TRUE	0.8	1	0.229648063	0
WWC3	7351C_XXY	TRUE	0.8	1	0.136363636	0
PNPLA4	7351C_XXY	TRUE	0.8	1	0.375	0.137931034
PUDP	7351C_XXY	TRUE	0.8	6	0.674035334	0.50996974
XG	7351C_XXY	TRUE	0.8	4	0.393272749	0.15889502
GRIA3	7351C_XXY	TRUE	0.8	2	0.235714286	0
SLC16A2	7351C_XXY	TRUE	0.8	1	0.271186441	0.022727273
DLG3	7352C_XXY	FALSE	0.7	3	0.531024531	0.132639445
LAMP2	7352C_XXY	FALSE	0.7	1	0.513937282	0.109479732
ARSD	7352C_XXY	FALSE	0.7	1	0.285714286	0
STS	7352C_XXY	FALSE	0.7	3	0.889444444	0.744773631
NXT2	7352C_XXY	FALSE	0.7	2	0.33117284	0
ABCD1	7352C_XXY	FALSE	0.7	2	0.55	0.158878505
FMR1	7352C_XXY	FALSE	0.7	1	0.394736842	0
HUWE1	7352C_XXY	FALSE	0.7	1	0.315789474	0
MAGED2	7352C_XXY	FALSE	0.7	5	0.369760931	0
GLA	7352C_XXY	FALSE	0.7	3	0.654220779	0.313567515
RAB9A	7352C_XXY	FALSE	0.7	1	0.428571429	3.89E-16
SLC35A2	7352C_XXY	FALSE	0.7	1	0.666666667	0.333333333
SCML2	7352C_XXY	FALSE	0.7	1	0.476190476	0.05982906
EIF2S3	7352C_XXY	FALSE	0.7	1	0.621301775	0.262672811
SLC6A8	7352C_XXY	FALSE	0.7	1	0.64516129	0.299363057
MORC4	7352C_XXY	FALSE	0.7	1	0.386138614	0
MID2	7352C_XXY	FALSE	0.7	2	0.317857143	0
PRKX	7352C_XXY	FALSE	0.7	3	0.819444444	0.602446483
MAMLD1	7352C_XXY	FALSE	0.7	2	0.475652174	0.059135591
TAF1	7352C_XXY	FALSE	0.7	1	0.588235294	0.213483146
SNX12	7352C_XXY	FALSE	0.7	1	0.494252874	0.083333333
TBC1D8B	7352C_XXY	FALSE	0.7	2	0.785714286	0.538461538
DOCK11	7352C_XXY	FALSE	0.7	2	0.4375	0.010989011
HDX	7352C_XXY	FALSE	0.7	1	0.5	0.090909091
FAM199X	7352C_XXY	FALSE	0.7	2	0.502155172	0.09376226
MECP2	7352C_XXY	FALSE	0.7	1	0.5	0.090909091
ZFX	7352C_XXY	FALSE	0.7	7	0.71142105	0.406916242
C1GALT1C1	7352C_XXY	FALSE	0.7	2	0.406841652	0
FGF13	7352C_XXY	FALSE	0.7	1	1	1
CLCN5	7352C_XXY	FALSE	0.7	1	0.875	0.714285714
ZRSR2	7352C_XXY	FALSE	0.7	1	0.461538462	0.04109589
HCFC1	7352C_XXY	FALSE	0.7	1	0.583333333	0.206349206
ZNF41	7352C_XXY	FALSE	0.7	1	0.375	0
ZMYM3	7352C_XXY	FALSE	0.7	1	0.321428571	0
TFE3	7352C_XXY	FALSE	0.7	1	0.395348837	0
LRCH2	7352C_XXY	FALSE	0.7	1	0.269230769	0
SMC1A	7352C_XXY	FALSE	0.7	2	0.76318743	0.497259948
USP9X	7352C_XXY	FALSE	0.7	1	0.409090909	0
MED14	7352C_XXY	FALSE	0.7	1	0.654320988	0.31372549
MAGED1	7352C_XXY	FALSE	0.7	1	0.386290323	0
ZBTB33	7352C_XXY	FALSE	0.7	2	0.382352941	0
CXorf38	7352C_XXY	FALSE	0.7	1	0.222222222	0
SLC9A7	7352C_XXY	FALSE	0.7	1	0.352941176	0
VMA21	7352C_XXY	FALSE	0.7	1	0.478991597	0.063444109
RBBP7	7352C_XXY	FALSE	0.7	7	0.731832904	0.441841974
TREX2	7352C_XXY	FALSE	0.7	1	0.543478261	0.149797571
BGN	7352C_XXY	FALSE	0.7	4	0.462707207	0.042579406
PHF6	7352C_XXY	FALSE	0.7	1	0.433962264	0.006622517
TCEAL7	7352C_XXY	FALSE	0.7	1	0.136363636	0
GEMIN8	7352C_XXY	FALSE	0.7	2	0.579807692	0.201242917
UBA1	7352C_XXY	FALSE	0.7	1	0.740812379	0.457489879
ACOT9	7352C_XXY	FALSE	0.7	3	0.37985348	0
GNL3L	7352C_XXY	FALSE	0.7	1	0.833333333	0.62962963
MID1IP1	7352C_XXY	FALSE	0.7	2	0.588571429	0.213973799
PHF8	7352C_XXY	FALSE	0.7	2	0.365987461	0
RPGR	7352C_XXY	FALSE	0.7	1	0.56	0.172932331
GSPT2	7352C_XXY	FALSE	0.7	1	0.909090909	0.787234043
IDS	7352C_XXY	FALSE	0.7	5	0.499695385	0.090506361
ARMCX3	7352C_XXY	FALSE	0.7	1	0.360294118	0
ATP7A	7352C_XXY	FALSE	0.7	2	0.579166667	0.200316706
TAF9B	7352C_XXY	FALSE	0.7	2	0.224134791	0
CD99L2	7352C_XXY	FALSE	0.7	2	0.456013457	0.034107879
GYG2	7352C_XXY	FALSE	0.7	1	0.428571429	3.89E-16
RBM3	7352C_XXY	FALSE	0.7	1	0.446568202	0.022256332
ARMCX4	7352C_XXY	FALSE	0.7	3	0.439316239	0.013237064
XIAP	7352C_XXY	FALSE	0.7	11	0.440616629	0.014849273
OCRL	7352C_XXY	FALSE	0.7	1	0.308333333	0
CHM	7352C_XXY	FALSE	0.7	3	0.387242333	0
CTPS2	7352C_XXY	FALSE	0.7	1	1	1
TRAPPC2	7352C_XXY	FALSE	0.7	2	0.480113636	0.064895248
MORF4L2	7352C_XXY	FALSE	0.7	1	0.342044581	0
PJA1	7352C_XXY	FALSE	0.7	3	0.567147415	0.183074706
SLC9A6	7352C_XXY	FALSE	0.7	1	0.38961039	0
ZNF75D	7352C_XXY	FALSE	0.7	4	0.37922413	0
MOSPD1	7352C_XXY	FALSE	0.7	2	0.5830721	0.205970149
GPC4	7352C_XXY	FALSE	0.7	2	0.397727273	0
RBM41	7352C_XXY	FALSE	0.7	5	0.411030879	0
TCEAL4	7352C_XXY	FALSE	0.7	1	0.409181637	0
ARMCX1	7352C_XXY	FALSE	0.7	2	0.470520422	0.05254472
CENPI	7352C_XXY	FALSE	0.7	5	0.314128811	0
TRMT2B	7352C_XXY	FALSE	0.7	1	0.473684211	0.056603774
TSPAN6	7352C_XXY	FALSE	0.7	1	0.617021277	0.256198347
