Gene	Sample	Skewed_XCI	Skewing_coeff	Num_snps	AR_raw	AR_adj
MED14	7362A_XX	FALSE	0.59	1	0.784810127	0.197734781
ZBTB33	7362A_XX	FALSE	0.59	1	0.788888889	0.208003335
CXorf38	7362A_XX	FALSE	0.59	1	0.711340206	0.032480995
SLC9A7	7362A_XX	FALSE	0.59	1	0.476923077	0
RBBP7	7362A_XX	FALSE	0.59	6	0.690526044	0
DHRSX	7362A_XX	FALSE	0.59	4	0.811666353	0.267801907
MID1IP1	7362A_XX	FALSE	0.59	2	0.59047619	0
SUV39H1	7362A_XX	FALSE	0.59	1	0.857142857	0.401197605
OFD1	7362A_XX	FALSE	0.59	1	0.666666667	0
IDS	7362A_XX	FALSE	0.59	1	0.901734104	0.553922855
ARMCX3	7362A_XX	FALSE	0.59	1	0.627659574	0
BCOR	7362A_XX	FALSE	0.59	1	0.791666667	0.215070644
RAP2C	7362A_XX	FALSE	0.59	1	0.693333333	0
CD99L2	7362A_XX	FALSE	0.59	2	0.430851064	0
RBM3	7362A_XX	FALSE	0.59	5	0.645073522	0
STK26	7362A_XX	FALSE	0.59	1	0.784172662	0.196141479
XIAP	7362A_XX	FALSE	0.59	15	0.752350019	0.120362768
OCRL	7362A_XX	FALSE	0.59	1	0.8	0.236641221
ZDHHC9	7362A_XX	FALSE	0.59	1	0.6	0
CTPS2	7362A_XX	FALSE	0.59	2	0.928571429	0.658703072
TRAPPC2	7362A_XX	FALSE	0.59	2	0.779166667	0.183736331
PJA1	7362A_XX	FALSE	0.59	3	0.835732323	0.335889046
MBTPS2	7362A_XX	FALSE	0.59	2	0.551851852	0
ZNF275	7362A_XX	FALSE	0.59	5	0.755750377	0.12812316
NSDHL	7362A_XX	FALSE	0.59	1	0.810344828	0.264214047
MTMR1	7362A_XX	FALSE	0.59	1	0.681818182	0
FHL1	7362A_XX	FALSE	0.59	1	0.666666667	0
MOSPD1	7362A_XX	FALSE	0.59	1	0.888888889	0.507389163
MBNL3	7362A_XX	FALSE	0.59	2	0.648908858	0
ZNF280C	7362A_XX	FALSE	0.59	4	0.50311943	0
RBM41	7362A_XX	FALSE	0.59	1	0.846153846	0.367088608
TCEAL4	7362A_XX	FALSE	0.59	1	0.947916667	0.741334713
TRMT2B	7362A_XX	FALSE	0.59	1	0.766666667	0.15356711
APOOL	7362A_XX	FALSE	0.59	1	0.714285714	0.038461538
BRWD3	7362A_XX	FALSE	0.59	1	0.421052632	0
ITM2A	7362A_XX	FALSE	0.59	1	0.540069686	0
CHIC1	7362A_XX	FALSE	0.59	1	0.473684211	0
CCDC22	7362A_XX	FALSE	0.59	1	0.736842105	0.085923218
PLP2	7362A_XX	FALSE	0.59	1	0.619047619	0
GRIPAP1	7362A_XX	FALSE	0.59	1	0.538461538	0
TIMM17B	7362A_XX	FALSE	0.59	1	0.704545455	0.018867925
TBC1D25	7362A_XX	FALSE	0.59	1	0.75	0.115044248
ARAF	7362A_XX	FALSE	0.59	2	0.802083333	0.242122058
GK	7362A_XX	FALSE	0.59	1	0.823529412	0.300699301
SMS	7362A_XX	FALSE	0.59	1	0.432692308	0
TXLNG	7362A_XX	FALSE	0.59	1	0.575221239	0
PIR	7362A_XX	FALSE	0.59	1	0.458333333	0
TCEANC	7362A_XX	FALSE	0.59	2	0.584821429	0
TMSB4X	7362A_XX	FALSE	0.59	1	0.861538462	0.415204678
TLR7	7362A_XX	FALSE	0.59	1	0.974358974	0.865410498
PRPS2	7362A_XX	FALSE	0.59	1	0.621621622	0
WWC3	7362A_XX	FALSE	0.59	3	0.293096405	0
TBL1X	7362A_XX	FALSE	0.59	4	0.526166448	0
PNPLA4	7362A_XX	FALSE	0.59	1	1	1
PUDP	7362A_XX	FALSE	0.59	5	0.833323417	0.328830116
CD99	7362A_XX	FALSE	0.59	1	0.735714286	0.08347783
ZBED1	7362A_XX	FALSE	0.59	5	0.896566809	0.534938612
ASMTL	7362A_XX	FALSE	0.59	1	0.866666667	0.431818182
PLCXD1	7362A_XX	FALSE	0.59	7	0.590724602	0
FAM50A	7362A_XX	FALSE	0.59	1	0.651376147	0
UTP14A	7362A_XX	FALSE	0.59	1	0.75	0.115044248
FANCB	7362A_XX	FALSE	0.59	1	0.652173913	0
TMSB15B	7362A_XX	FALSE	0.59	2	0.675438596	0
XIST	7362A_XX	FALSE	0.59	1	0.16	0
SLC25A53	7362A_XX	FALSE	0.59	2	0.625	0
CASK	7362A_XX	FALSE	0.59	1	0.923076923	0.636363636
GPR174	7362A_XX	FALSE	0.59	6	0.816023865	0.279740125
DNASE1L1	7367A_XX_tri21	TRUE	1	1	0.125	0.125
STS	7367A_XX_tri21	TRUE	1	1	0.388888889	0.388888889
EIF2S3	7367A_XX_tri21	TRUE	1	2	0.483294931	0.483294931
PRKX	7367A_XX_tri21	TRUE	1	1	0.633802817	0.633802817
DOCK11	7367A_XX_tri21	TRUE	1	1	0.103448276	0.103448276
ZFX	7367A_XX_tri21	TRUE	1	6	0.654196535	0.654196535
HCFC1	7367A_XX_tri21	TRUE	1	1	0.239130435	0.239130435
AKAP17A	7367A_XX_tri21	TRUE	1	3	0.848118159	0.848118159
RPS4X	7367A_XX_tri21	TRUE	1	1	0.545454545	0.545454545
SMC1A	7367A_XX_tri21	TRUE	1	1	0.5	0.5
CXorf38	7367A_XX_tri21	TRUE	1	1	0.233009709	0.233009709
RBBP7	7367A_XX_tri21	TRUE	1	6	0.492310184	0.492310184
IL3RA	7367A_XX_tri21	TRUE	1	2	0.638998682	0.638998682
RLIM	7367A_XX_tri21	TRUE	1	2	0.142164179	0.142164179
DHRSX	7367A_XX_tri21	TRUE	1	4	0.675287356	0.675287356
WASH6P	7367A_XX_tri21	TRUE	1	1	0.777777778	0.777777778
TRAPPC2	7367A_XX_tri21	TRUE	1	1	0.615384615	0.615384615
RBM41	7367A_XX_tri21	TRUE	1	1	0.15	0.15
BEX4	7367A_XX_tri21	TRUE	1	1	0.75	0.75
KDM6A	7367A_XX_tri21	TRUE	1	1	0.945945946	0.945945946
SMS	7367A_XX_tri21	TRUE	1	1	0.142857143	0.142857143
EIF1AX	7367A_XX_tri21	TRUE	1	2	0.513071895	0.513071895
MAP7D2	7367A_XX_tri21	TRUE	1	1	0.446808511	0.446808511
TCEANC	7367A_XX_tri21	TRUE	1	1	0.272727273	0.272727273
TLR7	7367A_XX_tri21	TRUE	1	3	0.179219261	0.179219261
PUDP	7367A_XX_tri21	TRUE	1	6	0.758439273	0.758439273
CD99	7367A_XX_tri21	TRUE	1	2	0.754827236	0.754827236
ZBED1	7367A_XX_tri21	TRUE	1	6	0.831126474	0.831126474
P2RY8	7367A_XX_tri21	TRUE	1	3	0.648563218	0.648563218
ASMTL	7367A_XX_tri21	TRUE	1	1	0.693877551	0.693877551
SLC25A6	7367A_XX_tri21	TRUE	1	1	0.906841339	0.906841339
PLCXD1	7367A_XX_tri21	TRUE	1	4	0.398502304	0.398502304
DDX3X	7367A_XX_tri21	TRUE	1	3	0.502645503	0.502645503
PDK3	7367A_XX_tri21	TRUE	1	2	0.13368984	0.13368984
JPX	7367A_XX_tri21	TRUE	1	1	0.545454545	0.545454545
P2RY10	7368A_XX	TRUE	1	1	0.301324503	0.301324503
STS	7368A_XX	TRUE	1	2	0.5375	0.5375
PRKX	7368A_XX	TRUE	1	3	0.414835165	0.414835165
MSL3	7368A_XX	TRUE	1	5	0.454721902	0.454721902
RPS4X	7368A_XX	TRUE	1	1	0.680851064	0.680851064
GTPBP6	7368A_XX	TRUE	1	1	0.869047619	0.869047619
DHRSX	7368A_XX	TRUE	1	4	0.713061617	0.713061617
WASH6P	7368A_XX	TRUE	1	1	0.8	0.8
TRAPPC2	7368A_XX	TRUE	1	1	0.236363636	0.236363636
APOOL	7368A_XX	TRUE	1	2	0.773529412	0.773529412
KDM6A	7368A_XX	TRUE	1	1	0.757575758	0.757575758
SYAP1	7368A_XX	TRUE	1	2	0.187753036	0.187753036
TMSB4X	7368A_XX	TRUE	1	1	0.304347826	0.304347826
PNPLA4	7368A_XX	TRUE	1	1	0.857142857	0.857142857
PUDP	7368A_XX	TRUE	1	3	0.792128836	0.792128836
CD99	7368A_XX	TRUE	1	1	0.523255814	0.523255814
ZBED1	7368A_XX	TRUE	1	3	0.844421102	0.844421102
P2RY8	7368A_XX	TRUE	1	3	0.905439397	0.905439397
ASMTL	7368A_XX	TRUE	1	2	0.890230394	0.890230394
PLCXD1	7368A_XX	TRUE	1	2	0.372923588	0.372923588
DDX3X	7368A_XX	TRUE	1	1	0.555555556	0.555555556
JPX	7368A_XX	TRUE	1	1	0.6	0.6
GPR174	7368A_XX	TRUE	1	1	0.142857143	0.142857143
STS	7369A_XX_tri21	TRUE	1	2	0.341818182	0.341818182
THOC2	7369A_XX_tri21	TRUE	1	1	0.411764706	0.411764706
EIF2S3	7369A_XX_tri21	TRUE	1	3	0.277168179	0.277168179
PRKX	7369A_XX_tri21	TRUE	1	4	0.628429089	0.628429089
ZFX	7369A_XX_tri21	TRUE	1	7	0.663504349	0.663504349
AKAP17A	7369A_XX_tri21	TRUE	1	5	0.753973374	0.753973374
GTPBP6	7369A_XX_tri21	TRUE	1	2	0.803571429	0.803571429
CXorf38	7369A_XX_tri21	TRUE	1	1	0.142857143	0.142857143
RBBP7	7369A_XX_tri21	TRUE	1	5	0.326441336	0.326441336
IL3RA	7369A_XX_tri21	TRUE	1	3	0.671674491	0.671674491
WASH6P	7369A_XX_tri21	TRUE	1	1	0.28	0.28
XIAP	7369A_XX_tri21	TRUE	1	1	0.269230769	0.269230769
APOOL	7369A_XX_tri21	TRUE	1	3	0.419529301	0.419529301
KDM6A	7369A_XX_tri21	TRUE	1	1	0.774193548	0.774193548
PNPLA4	7369A_XX_tri21	TRUE	1	3	0.643097643	0.643097643
PUDP	7369A_XX_tri21	TRUE	1	6	0.663671134	0.663671134
CD99	7369A_XX_tri21	TRUE	1	2	0.116503738	0.116503738
ZBED1	7369A_XX_tri21	TRUE	1	3	0.909850907	0.909850907
P2RY8	7369A_XX_tri21	TRUE	1	3	0.779469407	0.779469407
ASMTL	7369A_XX_tri21	TRUE	1	7	0.88058113	0.88058113
PLCXD1	7369A_XX_tri21	TRUE	1	5	0.380555556	0.380555556
P2RY10	7370A_XX_tri21	TRUE	0.9	1	0.143382353	0.03279369
SLC25A43	7370A_XX_tri21	TRUE	0.9	1	0.111111111	0
STS	7370A_XX_tri21	TRUE	0.9	1	0.8	0.756097561
EIF2S3	7370A_XX_tri21	TRUE	0.9	4	0.278236285	0.172456698
PRKX	7370A_XX_tri21	TRUE	0.9	2	0.491288717	0.40212887
HDX	7370A_XX_tri21	TRUE	0.9	1	0.272727273	0.166666667
ZFX	7370A_XX_tri21	TRUE	0.9	4	0.54870761	0.466007837
HCFC1	7370A_XX_tri21	TRUE	0.9	1	0.099173554	0
MSL3	7370A_XX_tri21	TRUE	0.9	1	0.5	0.411764706
MAP7D3	7370A_XX_tri21	TRUE	0.9	1	0.084507042	0
SMC1A	7370A_XX_tri21	TRUE	0.9	1	0.342342342	0.24037461
MED14	7370A_XX_tri21	TRUE	0.9	2	0.179609635	0.069893359
HMGB3	7370A_XX_tri21	TRUE	0.9	1	0.108108108	0
GTPBP6	7370A_XX_tri21	TRUE	0.9	1	0.941176471	0.927007299
CXorf38	7370A_XX_tri21	TRUE	0.9	4	0.17348264	0.063597424
VMA21	7370A_XX_tri21	TRUE	0.9	1	0.160714286	0.050505051
RBBP7	7370A_XX_tri21	TRUE	0.9	6	0.340047899	0.237926384
DHRSX	7370A_XX_tri21	TRUE	0.9	4	0.866551724	0.83592657
WASH6P	7370A_XX_tri21	TRUE	0.9	1	0.14893617	0.038461538
RBM3	7370A_XX_tri21	TRUE	0.9	1	0.132075472	0.021276596
XIAP	7370A_XX_tri21	TRUE	0.9	1	0.119402985	0.008403361
TRAPPC2	7370A_XX_tri21	TRUE	0.9	2	0.261406518	0.154791348
PJA1	7370A_XX_tri21	TRUE	0.9	1	0.108695652	0
TMEM187	7370A_XX_tri21	TRUE	0.9	1	0.111111111	0
NAA10	7370A_XX_tri21	TRUE	0.9	1	0.210526316	0.101796407
APOOL	7370A_XX_tri21	TRUE	0.9	1	0.423076923	0.32735426
SH3BGRL	7370A_XX_tri21	TRUE	0.9	1	0.107142857	0
PGK1	7370A_XX_tri21	TRUE	0.9	1	0.15625	0.045936396
KIF4A	7370A_XX_tri21	TRUE	0.9	1	0.114285714	0.003215434
MBTPS2	7370A_XX_tri21	TRUE	0.9	1	0.181818182	0.072164948
EIF1AX	7370A_XX_tri21	TRUE	0.9	4	0.489680703	0.40035235
PIR	7370A_XX_tri21	TRUE	0.9	1	0.086206897	0
PRPS2	7370A_XX_tri21	TRUE	0.9	1	0.105263158	0
TBL1X	7370A_XX_tri21	TRUE	0.9	1	0.106060606	0
PNPLA4	7370A_XX_tri21	TRUE	0.9	2	0.515151515	0.428571429
CD99	7370A_XX_tri21	TRUE	0.9	2	0.405287939	0.308048883
ZBED1	7370A_XX_tri21	TRUE	0.9	6	0.831555746	0.793786615
P2RY8	7370A_XX_tri21	TRUE	0.9	3	0.770391614	0.72099719
ASMTL	7370A_XX_tri21	TRUE	0.9	1	0.794520548	0.749582638
PLCXD1	7370A_XX_tri21	TRUE	0.9	3	0.481818182	0.39167556
DDX3X	7370A_XX_tri21	TRUE	0.9	2	0.517399267	0.431069848
XIST	7370A_XX_tri21	TRUE	0.9	1	0.304347826	0.2
PDK3	7370A_XX_tri21	TRUE	0.9	1	0.111111111	0
JPX	7370A_XX_tri21	TRUE	0.9	1	0.666666667	0.6
GPR174	7370A_XX_tri21	TRUE	0.9	3	0.16071391	0.050504665
P2RY10	7372A_XX_tri21	TRUE	1	1	0.151020408	0.151020408
STS	7372A_XX_tri21	TRUE	1	1	0.952380952	0.952380952
PRKX	7372A_XX_tri21	TRUE	1	3	0.787766679	0.787766679
TAB3	7372A_XX_tri21	TRUE	1	1	0.274074074	0.274074074
ZFX	7372A_XX_tri21	TRUE	1	7	0.73658368	0.73658368
SMC1A	7372A_XX_tri21	TRUE	1	1	0.285714286	0.285714286
GTPBP6	7372A_XX_tri21	TRUE	1	2	0.771612903	0.771612903
IL3RA	7372A_XX_tri21	TRUE	1	1	0.535714286	0.535714286
DHRSX	7372A_XX_tri21	TRUE	1	2	0.789047619	0.789047619
WASH6P	7372A_XX_tri21	TRUE	1	1	0.319148936	0.319148936
TRAPPC2	7372A_XX_tri21	TRUE	1	3	0.614961014	0.614961014
NAA10	7372A_XX_tri21	TRUE	1	1	0.230769231	0.230769231
APOOL	7372A_XX_tri21	TRUE	1	3	0.405710956	0.405710956
FUNDC1	7372A_XX_tri21	TRUE	1	1	0.303370787	0.303370787
EIF1AX	7372A_XX_tri21	TRUE	1	4	0.502527493	0.502527493
MAP7D2	7372A_XX_tri21	TRUE	1	1	0.156862745	0.156862745
TMSB4X	7372A_XX_tri21	TRUE	1	1	0.391891892	0.391891892
TLR7	7372A_XX_tri21	TRUE	1	1	0.143939394	0.143939394
PUDP	7372A_XX_tri21	TRUE	1	4	0.744748274	0.744748274
ZBED1	7372A_XX_tri21	TRUE	1	11	0.833851636	0.833851636
P2RY8	7372A_XX_tri21	TRUE	1	2	0.891995221	0.891995221
SLC25A6	7372A_XX_tri21	TRUE	1	1	0.876140808	0.876140808
PLCXD1	7372A_XX_tri21	TRUE	1	6	0.585128569	0.585128569
DDX3X	7372A_XX_tri21	TRUE	1	3	0.454531259	0.454531259
DNASE1L1	7377A_XX	FALSE	0.77	3	0.244897959	0
DLG3	7377A_XX	FALSE	0.77	2	0.653846154	0.441340782
LAMP2	7377A_XX	FALSE	0.77	2	0.335526316	0.040926788
SLC25A43	7377A_XX	FALSE	0.77	2	0.566176471	0.321917021
NXT2	7377A_XX	FALSE	0.77	1	0.375	0.085923218
FMR1	7377A_XX	FALSE	0.77	1	0.379310345	0.090909091
TIMP1	7377A_XX	FALSE	0.77	1	0.288840263	0
ARMCX5	7377A_XX	FALSE	0.77	1	0.32	0.023549684
ARHGEF6	7377A_XX	FALSE	0.77	1	0.298701299	3.96E-16
EIF2S3	7377A_XX	FALSE	0.77	4	0.398986946	0.113854602
EDA2R	7377A_XX	FALSE	0.77	5	0.365296443	0.074751633
WDR44	7377A_XX	FALSE	0.77	2	0.264748549	0
PRKX	7377A_XX	FALSE	0.77	2	0.704905063	0.514544153
TBC1D8B	7377A_XX	FALSE	0.77	1	0.318181818	0.021526419
DOCK11	7377A_XX	FALSE	0.77	1	0.387755102	0.100719424
VBP1	7377A_XX	FALSE	0.77	1	0.295031056	0
TMEM164	7377A_XX	FALSE	0.77	1	0.186046512	0
ZFX	7377A_XX	FALSE	0.77	6	0.587709744	0.350546822
MMGT1	7377A_XX	FALSE	0.77	1	0.269230769	0
ZRSR2	7377A_XX	FALSE	0.77	1	0.887096774	0.800512967
ELF4	7377A_XX	FALSE	0.77	3	0.283034145	0
BTK	7377A_XX	FALSE	0.77	2	0.525963489	0.269621309
HCFC1	7377A_XX	FALSE	0.77	4	0.286182199	0
ZNF41	7377A_XX	FALSE	0.77	1	0.25	0
TFE3	7377A_XX	FALSE	0.77	1	0.258823529	0
SLC25A5	7377A_XX	FALSE	0.77	2	0.33466924	0.039962876
MED14	7377A_XX	FALSE	0.77	3	0.450688716	0.175631106
HMGB3	7377A_XX	FALSE	0.77	1	0.133802817	0
GTPBP6	7377A_XX	FALSE	0.77	2	0.598671498	0.365293411
MAGED1	7377A_XX	FALSE	0.77	1	0.329608939	0.034282955
ZBTB33	7377A_XX	FALSE	0.77	1	0.316666667	0.019842219
CXorf38	7377A_XX	FALSE	0.77	4	0.460268474	0.187320524
BRCC3	7377A_XX	FALSE	0.77	1	0.232142857	0
RBBP7	7377A_XX	FALSE	0.77	7	0.54828331	0.298462011
IL3RA	7377A_XX	FALSE	0.77	3	0.935899258	0.884449697
PHF6	7377A_XX	FALSE	0.77	1	0.263157895	0
ERCC6L	7377A_XX	FALSE	0.77	2	0.290178571	0
DHRSX	7377A_XX	FALSE	0.77	4	0.600219298	0.367385111
GNL3L	7377A_XX	FALSE	0.77	1	0.333333333	0.038461538
MID1IP1	7377A_XX	FALSE	0.77	1	0.342857143	0.049193882
WASH6P	7377A_XX	FALSE	0.77	1	0.272727273	0
GSPT2	7377A_XX	FALSE	0.77	1	0.2	0
IDS	7377A_XX	FALSE	0.77	1	0.258196721	0
ATP7A	7377A_XX	FALSE	0.77	2	0.188676236	0
TAF9B	7377A_XX	FALSE	0.77	1	0.4375	0.159663866
BCOR	7377A_XX	FALSE	0.77	1	0.382978723	0.095163807
DMD	7377A_XX	FALSE	0.77	1	0.551020408	0.302030457
RPL10	7377A_XX	FALSE	0.77	3	0.4656917	0.193972503
CD99L2	7377A_XX	FALSE	0.77	1	0.202898551	0
XIAP	7377A_XX	FALSE	0.77	1	0.257142857	0
SASH3	7377A_XX	FALSE	0.77	2	0.3272578	0.031650401
ZDHHC9	7377A_XX	FALSE	0.77	4	0.297991618	0
CHM	7377A_XX	FALSE	0.77	1	0.327586207	0.03201787
TRAPPC2	7377A_XX	FALSE	0.77	2	0.717236467	0.53264977
FLNA	7377A_XX	FALSE	0.77	2	0.290340631	0
PJA1	7377A_XX	FALSE	0.77	3	0.238101035	0
CLIC2	7377A_XX	FALSE	0.77	1	0.376470588	0.087622655
RAB39B	7377A_XX	FALSE	0.77	1	0.208333333	0
MPP1	7377A_XX	FALSE	0.77	1	0.493975904	0.22907489
ATP6AP1	7377A_XX	FALSE	0.77	3	0.359430566	0.068033507
IRAK1	7377A_XX	FALSE	0.77	1	0.304526749	0.006408372
TMEM187	7377A_XX	FALSE	0.77	2	0.17687747	0
RENBP	7377A_XX	FALSE	0.77	1	0.52	0.26199262
ZNF275	7377A_XX	FALSE	0.77	3	0.307970461	0.010208229
MTMR1	7377A_XX	FALSE	0.77	2	0.391032207	0.104541552
ZNF75D	7377A_XX	FALSE	0.77	3	0.290688259	0
MOSPD1	7377A_XX	FALSE	0.77	2	0.216666667	0
MBNL3	7377A_XX	FALSE	0.77	2	0.446691176	0.170776054
RNF113A	7377A_XX	FALSE	0.77	1	0.238888889	0
TSC22D3	7377A_XX	FALSE	0.77	1	0.24	0
PRPS1	7377A_XX	FALSE	0.77	1	0.31511254	0.018116443
TCEAL4	7377A_XX	FALSE	0.77	1	0.295081967	0
BEX2	7377A_XX	FALSE	0.77	1	0.909090909	0.837925446
CSTF2	7377A_XX	FALSE	0.77	1	0.363636364	0.072847682
APOOL	7377A_XX	FALSE	0.77	1	0.32	0.023549684
PGK1	7377A_XX	FALSE	0.77	1	0.396226415	0.110617009
UPRT	7377A_XX	FALSE	0.77	3	0.228432297	0
YIPF6	7377A_XX	FALSE	0.77	1	0.2	0
GRIPAP1	7377A_XX	FALSE	0.77	1	0.35	0.05728789
TIMM17B	7377A_XX	FALSE	0.77	1	0.361867704	0.07082153
KDM6A	7377A_XX	FALSE	0.77	1	0.714285714	0.528301887
ATP6AP2	7377A_XX	FALSE	0.77	5	0.273121951	0
DYNLT3	7377A_XX	FALSE	0.77	1	0.422222222	0.141347424
CYBB	7377A_XX	FALSE	0.77	1	0.254416961	0
TAB3	7377A_XX	FALSE	0.77	1	0.435897436	0.157733538
POLA1	7377A_XX	FALSE	0.77	1	0.303278689	0.005033361
RPS6KA3	7377A_XX	FALSE	0.77	4	0.355673531	0.063744452
EIF1AX	7377A_XX	FALSE	0.77	2	0.419119099	0.137650457
MAP7D2	7377A_XX	FALSE	0.77	1	0.5	0.236641221
AP1S2	7377A_XX	FALSE	0.77	1	0.714285714	0.528301887
PIR	7377A_XX	FALSE	0.77	1	0.384615385	0.097065463
MOSPD2	7377A_XX	FALSE	0.77	1	0.590909091	0.35483871
TMSB4X	7377A_XX	FALSE	0.77	2	0.347332016	0.054260125
TBL1X	7377A_XX	FALSE	0.77	4	0.450100451	0.174915812
CD99	7377A_XX	FALSE	0.77	1	0.859223301	0.754049699
ZBED1	7377A_XX	FALSE	0.77	10	0.878179502	0.785534359
ASMTL	7377A_XX	FALSE	0.77	7	0.864353441	0.762522993
SLC25A6	7377A_XX	FALSE	0.77	2	0.811288854	0.676534122
PLCXD1	7377A_XX	FALSE	0.77	7	0.615982767	0.388822877
UTP14A	7377A_XX	FALSE	0.77	1	0.310606061	0.013122221
FANCB	7377A_XX	FALSE	0.77	1	0.189189189	0
GDI1	7377A_XX	FALSE	0.77	2	0.348528519	0.055617312
XIST	7377A_XX	FALSE	0.77	1	0.308823529	0.011150852
BCAP31	7377A_XX	FALSE	0.77	1	0.230769231	0
PDK3	7377A_XX	FALSE	0.77	2	0.653508772	0.440866303
P2RY10	7382A_XX	FALSE	0.74	1	0.468085106	0.139710943
SLC25A43	7382A_XX	FALSE	0.74	5	0.305745139	0
NXT2	7382A_XX	FALSE	0.74	2	0.301470588	0
FMR1	7382A_XX	FALSE	0.74	1	0.625	0.350649351
PIN4	7382A_XX	FALSE	0.74	1	0.5	0.180327869
MAGED2	7382A_XX	FALSE	0.74	5	0.251785275	0
WDR44	7382A_XX	FALSE	0.74	4	0.295887446	0
VAMP7	7382A_XX	FALSE	0.74	1	0.221153846	0
PRKX	7382A_XX	FALSE	0.74	3	0.603123193	0.319470175
ZNF630	7382A_XX	FALSE	0.74	1	0.6	0.315068493
NONO	7382A_XX	FALSE	0.74	1	0.28032345	0
SNX12	7382A_XX	FALSE	0.74	1	0.353383459	0.002320186
DOCK11	7382A_XX	FALSE	0.74	2	0.437862669	0.102240345
TAB3	7382A_XX	FALSE	0.74	2	0.400641026	0.057364654
C1GALT1C1	7382A_XX	FALSE	0.74	3	0.374866025	0.02708158
MMGT1	7382A_XX	FALSE	0.74	3	0.400793651	0.057545874
ZRSR2	7382A_XX	FALSE	0.74	1	0.557692308	0.256625727
ELF4	7382A_XX	FALSE	0.74	1	0.378378378	0.031171019
BTK	7382A_XX	FALSE	0.74	1	0.222929936	0
HCFC1	7382A_XX	FALSE	0.74	1	0.37804878	0.030786773
MSL3	7382A_XX	FALSE	0.74	2	0.638888889	0.370764763
ZMYM3	7382A_XX	FALSE	0.74	1	0.342105263	0
MAP7D3	7382A_XX	FALSE	0.74	2	0.265151515	0
SLC25A5	7382A_XX	FALSE	0.74	2	0.294461835	0
SMC1A	7382A_XX	FALSE	0.74	1	0.7375	0.52120383
DIAPH2	7382A_XX	FALSE	0.74	1	0.333333333	0
MED14	7382A_XX	FALSE	0.74	2	0.327355837	0
GTPBP6	7382A_XX	FALSE	0.74	2	0.864074074	0.736240675
ZBTB33	7382A_XX	FALSE	0.74	1	0.413043478	0.072164948
CXorf38	7382A_XX	FALSE	0.74	2	0.307036247	0
ARMCX2	7382A_XX	FALSE	0.74	1	0.388888889	0.043478261
AP1S2	7382A_XX	FALSE	0.74	1	0.380952381	0.034175334
PHF6	7382A_XX	FALSE	0.74	1	0.347826087	0
PIGA	7382A_XX	FALSE	0.74	2	0.619047619	0.342105263
DHRSX	7382A_XX	FALSE	0.74	3	0.614196711	0.33517594
GNL3L	7382A_XX	FALSE	0.74	1	0.161290323	0
ARHGAP6	7382A_XX	FALSE	0.74	1	0.833333333	0.681528662
RPGR	7382A_XX	FALSE	0.74	1	0.384615385	0.038461538
IDS	7382A_XX	FALSE	0.74	5	0.374202826	0.026310721
TAF9B	7382A_XX	FALSE	0.74	1	0.277777778	0
BCOR	7382A_XX	FALSE	0.74	1	0.333333333	0
DMD	7382A_XX	FALSE	0.74	1	0.365384615	0.016100179
CD99L2	7382A_XX	FALSE	0.74	1	0.166666667	0
XIAP	7382A_XX	FALSE	0.74	2	0.272321429	0
ZDHHC9	7382A_XX	FALSE	0.74	1	0.25	0
CHM	7382A_XX	FALSE	0.74	2	0.385714286	0.039749888
TRAPPC2	7382A_XX	FALSE	0.74	3	0.3125	0
FLNA	7382A_XX	FALSE	0.74	1	0.35426009	0.003322259
MORF4L2	7382A_XX	FALSE	0.74	1	0.286458333	0
PJA1	7382A_XX	FALSE	0.74	3	0.258396042	0
ZNF275	7382A_XX	FALSE	0.74	5	0.193699724	0
NSDHL	7382A_XX	FALSE	0.74	2	0.314666667	0
MTMR1	7382A_XX	FALSE	0.74	2	0.308823529	0
SLC9A6	7382A_XX	FALSE	0.74	2	0.476325758	0.150093751
ZNF75D	7382A_XX	FALSE	0.74	2	0.291666667	0
MOSPD1	7382A_XX	FALSE	0.74	2	0.477192982	0.151190612
IL13RA1	7382A_XX	FALSE	0.74	1	0.15	0
RBM41	7382A_XX	FALSE	0.74	1	0.157894737	0
BEX2	7382A_XX	FALSE	0.74	1	0.272727273	0
BEX4	7382A_XX	FALSE	0.74	1	1	1
CENPI	7382A_XX	FALSE	0.74	4	0.281120196	0
APOOL	7382A_XX	FALSE	0.74	2	0.443452381	0.109099571
CYSLTR1	7382A_XX	FALSE	0.74	2	0.269047619	0
PGK1	7382A_XX	FALSE	0.74	3	0.538768116	0.231178055
CHIC1	7382A_XX	FALSE	0.74	1	0.444444444	0.110320285
POLA1	7382A_XX	FALSE	0.74	1	0.444444444	0.110320285
PDK3	7382A_XX	FALSE	0.74	8	0.477206771	0.151208058
SMS	7382A_XX	FALSE	0.74	1	0.265957447	0
MBTPS2	7382A_XX	FALSE	0.74	1	0.324324324	0
RBBP7	7382A_XX	FALSE	0.74	1	0.24	0
TMSB4X	7382A_XX	FALSE	0.74	1	0.64	0.372384937
PRPS2	7382A_XX	FALSE	0.74	1	0.345794393	0
TBL1X	7382A_XX	FALSE	0.74	3	0.350123457	0
PUDP	7382A_XX	FALSE	0.74	1	0.491525424	0.169435216
P2RY8	7382A_XX	FALSE	0.74	1	0.914634146	0.83001457
ASMTL	7382A_XX	FALSE	0.74	6	0.831911405	0.679038341
PLCXD1	7382A_XX	FALSE	0.74	1	0.75	0.541284404
